genes	logFC	logCPM	F	PValue	FDR
AT1G74770	-1.0356956195742	4.77275051146357	20.8711914966072	0.0031754291036968	0.286345418917874
AT1G72750	-0.424498103115795	9.4876340833332	20.7950999424629	0.00320513172628385	0.286345418917874
AT2G07641	-0.661869826551863	6.13602836195332	20.7519479510236	0.00322213838525121	0.286345418917874
AT4G26240	-0.365583157479089	8.95527107134609	20.6211403674879	0.00327442000503878	0.287828636747268
AT1G14890	0.933430418153771	4.46890278179322	20.4937846879035	0.00332639663737171	0.289253436628226
AT1G09210	144269487.096849	2.1655616992342	32.4883801115801	0.00336474648564407	0.289475583291528
AT3G16460	0.411970484261674	10.1264579136986	20.2679123920019	0.00342127411605372	0.291240460805542
AT1G22190	-1.34367958399649	3.67498224146352	19.7685645427972	0.00364398467189376	0.306967750433384
AT4G38820	1.19603410147438	4.93902175958866	19.5872242367169	0.00372956289450516	0.308544314035656
AT1G78265	0.392782990504833	8.15075459352618	19.5675487494795	0.00373900615500115	0.308544314035656
AT5G15350	-144269487.024801	2.09397519461007	30.5807393563581	0.00379578109707979	0.310065472041256
AT1G31330	1.01283178310112	6.90087216551821	19.1520277329459	0.00394597859827685	0.313802016765657
AT5G46440	0.633094560881012	6.33992480818692	19.1291033862436	0.0039578302661465	0.313802016765657
AT2G01290	-0.560246737944012	5.95931082216937	19.1289046976901	0.00395793319031743	0.313802016765657
AT2G44490	144269487.022428	2.10358140789341	29.5136792443883	0.00407259477769557	0.319757999681787
AT4G12555	-0.570396325875668	7.6153707386865	18.7854914536475	0.00414120861695166	0.322018789281616
AT1G11900	144269487.0735	2.14229006357592	28.868590215923	0.00425435124944979	0.325843273584843
AT3G07610	144269486.995729	2.07752100088935	28.5659822935092	0.00434368658447409	0.325843273584843
AT5G01620	144269487.015912	2.0924859558718	28.5468257176469	0.00434943324283736	0.325843273584843
ATCG00490	2.22944454912295	6.10358434292906	19.5100885099577	0.00437521235354865	0.325843273584843
ATCG00080	0.961155707927703	5.52006741377021	18.346863973792	0.00439185319905378	0.325843273584843
AT3G51550	1.26326238072799	3.5532903150152	18.1878688800182	0.00448761607271523	0.329921374364073
AT2G45630	-1.2986037602	3.65763646895372	17.9650605073184	0.00462647991515503	0.337066153818547
AT3G16420	0.582363857809632	5.91529716558788	17.8847973370636	0.00467788412547803	0.337768293953043
AT2G31790	-0.504357521842846	7.09120269582384	17.7943418271665	0.00473671853409085	0.338251561696868
AT5G02555	1.07967274257998	3.99319089267599	17.746498230805	0.00476823025020934	0.338251561696868
AT2G04410	144269487.138069	2.19910513721333	27.1177488577701	0.00481128016057153	0.338337588335147
AT1G72755	-0.389948859127985	8.41786128340739	17.5241937894436	0.00491831528292081	0.340262080262345
AT4G26230	-0.319898076335858	8.74771072013582	17.4447113969055	0.00497348013849237	0.340262080262345
AT3G45780	0.898747555861818	4.34266233767826	17.4017488613329	0.00500363683753696	0.340262080262345
AT5G54270	0.901253730247855	9.73854913790266	17.4013055963029	0.00504485906519782	0.340262080262345
AT4G02970	-0.426199433588065	8.18190628867924	17.2846620736262	0.00508705169322601	0.340262080262345
AT5G35360	0.600005991277375	5.55758174138027	17.27904621895	0.00509109827027869	0.340262080262345
AT4G17390	-0.347527538537504	10.1535734137214	16.9644994296439	0.00532466285060269	0.352955315351016
AT3G13075	-0.483066852166868	6.48828263789499	16.8529441166203	0.00541087209422688	0.355753842487909
AT1G78922	-0.473220925558422	6.42023868020792	16.7576253290129	0.00548599159598887	0.357783984167435
AT4G18130	1.1952472379172	3.91396375368615	16.5794381821715	0.0056301321941812	0.364247032434747
AT5G49640	-0.374050200472403	9.79784216184598	16.4687810508195	0.00572215650980921	0.367262537260532
AT5G59895	-0.339773634955825	8.07253718115693	16.4067208766886	0.00577463248900382	0.367712227862787
AT2G40290	144269486.971805	2.0532339166882	24.4102640173973	0.00590458582621984	0.373049887317499
AT5G53460	1.09460438648929	4.28663914713216	16.1214397000489	0.00602415936869928	0.376373643783088
AT4G32260	0.66701561244845	5.99347630429296	16.0729800678643	0.00606794455529376	0.376373643783088
AT3G56910	-0.268785466000168	10.8712401696245	16.0412774149236	0.00609681554786504	0.376373643783088
AT1G03130	0.676358718933104	5.20774416886902	15.8456577378069	0.00627901436582999	0.3818602951466
AT4G10340	0.777621195368085	4.96598681810273	15.8299667546786	0.00629393700505716	0.3818602951466
AT5G41770	-144269486.876952	1.97018861797347	23.5210041725438	0.00634283748727501	0.3818602951466
AT2G15050	1.89294661587031	3.0651686353046	15.7460205073194	0.00637456904226425	0.3818602951466
AT5G42760	-0.540049549704568	6.67533465904947	15.5847529088331	0.00653331728598044	0.388492183027381
AT5G62700	1.22623746327666	4.0712624699577	15.4552035946312	0.00666462411926756	0.393137635908361
ATCG00680	-0.93491231628163	3.95404031600907	15.4000570024558	0.00672157096827077	0.393137635908361
AT3G07320	1.16610364414601	3.99615436600055	15.3571942060927	0.00676627529624258	0.393137635908361
AT3G41762	-0.386701819759078	8.09251815678826	15.297644367078	0.00682903422606305	0.393137635908361
AT1G34630	-0.389571883594172	6.87307566134582	15.2736778898447	0.00685450805775675	0.393137635908361
AT3G46230	1.79199964514343	3.14469932693223	15.2249630079756	0.00690667288200483	0.393339884484317
AT1G70620	1.54608155385796	3.81876973699195	15.1655517495348	0.00697099989549449	0.394227105978069
AT4G00163	-0.426843254478217	7.93885007692305	14.892517887302	0.00727696441294135	0.408672300051782
AT1G02890	144269486.874697	1.97939446976913	21.76076197193	0.00736138747434981	0.410562348310806
AT5G53370	-0.439150095775426	7.14422804229054	14.7358595054319	0.00746051383535989	0.412697681873959
AT3G09275	0.555146467749363	11.887479120905	14.7013700370835	0.00750173849826537	0.412697681873959
AT3G61470	0.467769857371962	7.22355277408448	14.5759853323913	0.00765415559946452	0.414342438595446
AT4G23670	0.606118711386727	5.71051875171576	14.5754937565668	0.00765476112943684	0.414342438595446
AT1G05833	-0.430656839086231	6.26839321443996	14.5400534652972	0.00769858337423734	0.414342438595446
AT2G34430	1.15739886312747	5.64137217696402	14.5095398543919	0.00773657824012765	0.414342438595446
AT1G05033	-0.477602224296059	6.66770665007579	14.3029878746627	0.00800036455078708	0.419671011615095
AT1G16730	-0.641044656561836	6.32638799445677	14.2122235815889	0.00812001909853497	0.419671011615095
AT2G36854	-0.577962625823167	5.83671017371926	14.1892456017417	0.00815068358371927	0.419671011615095
AT4G01870	0.836381887320764	5.59852654387136	14.1792359388416	0.00816408923792038	0.419671011615095
AT4G09975	-0.512620276480868	8.11698137311026	14.141332774725	0.00821511530282198	0.419671011615095
AT4G10320	-144269486.83082	1.92835242624036	20.5299015671739	0.00822076161413649	0.419671011615095
AT4G13270	0.868075583544256	3.92785877267196	14.0746434121021	0.0083059162759293	0.419671011615095
AT5G04190	0.453291409323865	7.71055827081618	14.0679024561663	0.00831516770541834	0.419671011615095
AT3G18915	-0.812359611847872	5.58119351686354	14.0638174055694	0.00832078070690135	0.419671011615095
ATCG01310	0.812101658712045	4.65292677797976	14.0389780497707	0.00835501828490543	0.419671011615095
AT1G05560	-0.319101081305728	9.54108638458886	13.9599923517031	0.00846512735389563	0.421760056339378
AT2G46520	2.03350535413045	2.62838044708431	13.9246569080758	0.0085150040025447	0.421760056339378
AT3G08940	0.662675957456313	5.82389262897887	13.8978737816597	0.00855306655615901	0.421760056339378
AT1G24160	1.03728676365603	4.04183466574032	13.7633439860633	0.00874767367174218	0.428742042323509
AT3G11810	1.18098715673681	3.43458126584276	13.6936019593415	0.0088508545065672	0.43118590599162
AT1G26945	-1.12029897701289	3.89489150185729	13.6086641024316	0.00897868914044257	0.434173924247599
AT4G31780	144269486.757386	1.88476743559217	19.5182657310935	0.00904054248747324	0.434173924247599
AT4G07275	-0.427025773711396	8.11198238803009	13.5468493515303	0.00907325252848328	0.434173924247599
AT1G05327	-1.1423774431992	3.34335316399163	13.4978707687339	0.00914911113544652	0.434520057194404
AT1G08073	-0.492052671801437	7.61953520528424	13.4730021375163	0.00918794729568975	0.434520057194404
AT2G04040	-0.306454846349656	8.85679727001053	13.3440538783703	0.00939283415970111	0.440122697740254
AT5G16300	144269486.708567	1.8360438378919	19.0991013528297	0.00941526236046297	0.440122697740254
AT3G50750	0.458367620782642	7.69294154753406	13.1877094502863	0.00964938711485047	0.448118018255061
AT4G12800	0.716265422050756	5.53655483900593	13.14503662605	0.00972100834327254	0.448118018255061
AT3G03105	0.280363247411401	11.9939130383424	13.1157839025348	0.00977050985687121	0.448118018255061
AT1G64720	0.524418932989797	7.99826271009851	13.0937881250936	0.00980794970089597	0.448118018255061
AT3G52240	144269486.682495	1.8206357284931	18.6096699410044	0.00988200025110669	0.448964809161235
AT2G31751	-0.346599253177624	11.6142156546043	13.0019672049842	0.00996629541723899	0.450264977872691
AT5G41920	-0.422905332804518	6.42932785736109	12.8300951831187	0.0102718430219074	0.457756629680716
AT2G30770	-1.09403658996571	5.82548063336185	12.8192447203372	0.0102915436088369	0.457756629680716
AT4G27310	0.996801048925357	4.88161680826268	12.8135353045425	0.0103019298382454	0.457756629680716
AT1G06910	-1.11717798206124	4.33974209997561	12.5240465467917	0.0108471346413326	0.47934851281124
AT1G29930	1.93518322918511	9.93586319881964	15.1035228027664	0.0109193821550183	0.479581510548758
AT1G08460	-0.751103968027552	4.1678291004245	12.4609315781206	0.0109710126686683	0.479581510548758
AT3G21755	-0.596176855447552	9.87963935750519	12.396007017778	0.0111003918709263	0.479812931540833
AT5G22070	-0.389635711728918	6.49136130771587	12.3731800518656	0.0111463573357505	0.479812931540833
AT4G10920	0.737711827002221	6.63610587560527	12.369247754006	0.0111543008692564	0.479812931540833
AT5G54280	0.805490549810069	8.21085253127422	12.330016378591	0.0112339605066071	0.480682744004931
AT3G07835	-0.50638470464447	6.60186678488283	12.2814059650567	0.0113337059996682	0.480958387427166
AT2G09785	-0.370996600923297	8.47908787569403	12.2690000817453	0.0113593485839729	0.480958387427166
AT5G04430	1.16515311226911	3.5981644125008	12.1996150508943	0.0115041817694557	0.483308441287413
AT5G07985	-0.37887267888334	8.33116100755692	12.1216623923075	0.0116698115604577	0.483308441287413
AT3G05900	0.524508183181036	5.62669185624138	12.115492234387	0.0116830552551808	0.483308441287413
AT2G33460	-0.277147251276672	10.1482886367866	12.1133957319631	0.011687559712555	0.483308441287413
AT5G13010	0.869969209444276	3.74495427349893	12.1012638733119	0.0117136706432958	0.483308441287413
AT3G08785	-0.248059184722302	11.0587376325989	12.0688430686838	0.0117838263966332	0.483735046038442
AT4G37300	0.562733536553874	6.64768070517582	12.0285683503949	0.0118717494752296	0.48488302023324
AT2G46900	-1.24522028583529	3.13414672469436	11.9409000794048	0.0120661430307467	0.490346224571097
AT1G55670	0.314165879999372	11.690223132586	11.8890771276121	0.0121830271039997	0.490559665823187
ATCG00830	0.788799145321874	4.60434603306133	11.884810819316	0.012192715819273	0.490559665823187
AT4G14090	-0.378986186985461	7.37498544496942	11.7469176218043	0.0125114062748775	0.500889814578882
AT1G50240	-0.379912152804156	9.16566968631408	11.542038576698	0.0130054688334704	0.517485574555568
AT5G25265	1.36458906955294	4.83930289064139	11.5224989088775	0.0130539207628708	0.517485574555568
AT2G21850	-144269486.563939	1.71174160652352	15.8689866046296	0.0132383281445253	0.518592209103698
AT4G09785	-0.574317281561919	6.47611085257683	11.4304436935996	0.0132854123647523	0.518592209103698
AT2G19570	-0.550683726142376	7.50548380956743	11.4290104516644	0.0132890591066127	0.518592209103698
AT1G51570	1.62902517662717	2.6838074904302	11.4096915629596	0.0133383429570384	0.518592209103698
AT5G54680	-0.28660132118553	8.68370727685213	11.3362044816346	0.0135280274913053	0.522434311966912
AT4G15560	0.857975370496456	4.35109774741626	11.3215160230816	0.0135663664539448	0.522434311966912
AT1G11930	144269486.562303	1.71864981574728	15.5076565086035	0.0138006949244302	0.528939430587049
AT4G22190	1.1329462761113	3.43000185569345	11.129783729208	0.0140801976407742	0.530944308421806
AT5G60360	0.791576435222576	4.80059743114821	11.1113179943099	0.01413102880944	0.530944308421806
AT1G55450	144269486.533611	1.69528217019306	15.2958057195617	0.0141466820559451	0.530944308421806
AT3G51150	144269486.558141	1.71208972033934	15.2801297233518	0.0141727824713054	0.530944308421806
AT1G08380	0.81433641066151	5.24172020911402	11.0931505505222	0.0141812749621751	0.530944308421806
AT5G57000	-1.10030193894994	3.39250530570612	11.054456784025	0.0142890780979951	0.531163689648134
AT3G23490	1.04045296274899	3.98349476031869	11.0439642243764	0.0143184968892411	0.531163689648134
AT3G07705	0.47680340113133	7.48203032446054	10.9752081983682	0.014513261045407	0.532351941433932
AT3G52380	-0.508734302949936	6.58032119429881	10.9646196604795	0.0145435644749942	0.532351941433932
AT5G09660	0.987572628009061	5.79410594352251	10.9407168055941	0.014612279306421	0.532351941433932
AT3G51370	0.945345317344092	3.51346182508172	10.9401753328305	0.0146138408554882	0.532351941433932
AT3G16250	-0.424737202184172	7.85772612350715	10.8525866073143	0.0148693581260677	0.537147329732231
AT4G13495	0.900168389576739	4.1175683715315	10.8403716442643	0.0149054584177273	0.537147329732231
ATMG00030	-0.656591465766391	10.3766682853377	10.8271229145272	0.0149447445517191	0.537147329732231
AT4G31230	-0.569216099403711	6.12008996982866	10.8041384194568	0.015013224088797	0.537220987637618
ATCG00730	0.732569125571956	5.38846089107274	10.6725781220056	0.0154132529751067	0.548095026143904
AT1G62515	0.704229405050178	10.9127002435323	10.7992838466657	0.0154624617316501	0.548095026143904
ATCG00530	-0.921512409101527	3.62162345578251	10.6380905469884	0.0155204353885191	0.548095026143904
AT5G57710	1.13805324665104	3.30137721130226	10.572747700791	0.0157262194579087	0.552947551113512
AT3G52430	-0.530757684473049	7.54073900903034	10.53771617189	0.0158380256971117	0.55446802516252
AT1G33120	-0.258678937485796	10.1868660348537	10.4294553051305	0.0161902388394025	0.562612107373911
AT1G07120	-0.565868024194083	5.41289304710586	10.3631973235825	0.0164109043562245	0.562612107373911
AT4G33110	-0.648830164093376	5.64322586947236	10.32092164997	0.0165537737980567	0.562612107373911
AT4G05320	0.811220153370676	6.55404472028732	10.2974061426389	0.0166339537193017	0.562612107373911
AT1G41880	1.14070665726315	3.78749037535317	10.2774599493403	0.0167023651311858	0.562612107373911
AT5G01535	-0.502096089056615	5.1667764680783	10.2735461372582	0.0167158322125235	0.562612107373911
AT1G49650	-0.844316053318425	3.48714452967045	10.2276571844129	0.0168748049567004	0.562612107373911
AT2G45800	0.656123054623635	5.83617960675667	10.1996740821187	0.0169727256299615	0.562612107373911
AT1G16880	-0.27645093260044	8.6470293790706	10.1948199499375	0.0169897877566055	0.562612107373911
AT1G72840	1.27379400267678	3.84567181258061	10.1912529951088	0.0170023399064044	0.562612107373911
AT3G02215	-0.431991268491975	6.83853750841017	10.1424977426565	0.0171751420800562	0.562612107373911
AT1G14450	-0.329769352279774	6.92750647800783	10.1408754407109	0.017180931680529	0.562612107373911
AT3G14310	-0.893580974749298	4.68923771039878	10.1406412602675	0.017181767625949	0.562612107373911
AT1G04295	-0.362203740950012	7.69663695467967	10.125778666257	0.0172349319483875	0.562612107373911
AT4G13570	0.6971528576457	7.02320263934469	10.1239461003735	0.0172415021470404	0.562612107373911
AT5G15840	-0.879715022687149	5.06921627853089	10.1030752957413	0.0173165625520497	0.562612107373911
AT2G08470	-0.354879368672696	7.95940753350941	10.0787391320259	0.017404630814388	0.562612107373911
AT1G75380	144269486.428515	1.61358288066325	13.5983861190637	0.0174368160299821	0.562612107373911
AT1G62510	0.604436904293244	8.61045923153546	10.0684967933242	0.017441872559785	0.562612107373911
AT5G03380	1.14518549293066	3.69487968534881	10.0517597398284	0.0175029558751434	0.562612107373911
AT5G24490	-0.299787383280521	7.38111710615938	10.0439308321018	0.0175316249608292	0.562612107373911
AT1G15030	0.298008632458223	7.82719546287845	10.016667421674	0.0176319467415643	0.563595072328185
AT2G37975	-0.312747869540778	6.90254405853993	9.97357920872751	0.0177920482459412	0.564671097117849
AT1G08537	-0.876741094575127	4.0526415674108	9.97004662265061	0.0178052590286944	0.564671097117849
AT1G07373	-3.62463549073372	2.41855077756862	9.91180316193545	0.0180249481810895	0.569405296642465
AT2G20760	1.12724515287911	3.22296233473459	9.87717925264413	0.0181572422618355	0.571243312715943
AT2G33410	144269486.438511	1.61633204562467	13.2195361755695	0.0183217244967199	0.571243312715943
AT5G02840	0.810144523805589	4.53511404608634	9.7877327287343	0.0185049850497624	0.571243312715943
AT5G25340	0.332974537297436	8.5310741721757	9.7666530896822	0.0185882129929734	0.571243312715943
AT3G62290	0.782282461189098	4.12718385433892	9.76544656984957	0.0185929915713549	0.571243312715943
AT2G01020	1.27558781792621	3.93190382576319	9.75493935033244	0.0186346753412234	0.571243312715943
AT2G22990	0.924621768241454	3.66073207273614	9.73546237696746	0.0187122700323887	0.571243312715943
AT1G12080	0.647998725778037	4.71992617583546	9.67506904054142	0.018955597815961	0.571243312715943
AT2G30490	1.19277165636101	3.50427263354053	9.6667080721331	0.0189896127724538	0.571243312715943
AT4G39040	-0.441124707529086	8.78966209251059	9.66417082922698	0.0189999509656335	0.571243312715943
AT3G12940	-0.308344214587184	8.03061411633448	9.66008320354649	0.0190166219314267	0.571243312715943
AT2G07815	-1.33685171253597	3.64375948615185	9.65520115787709	0.0190365581474647	0.571243312715943
AT4G26400	1.23800844612588	2.92851587100057	9.64123758878807	0.0190937318577477	0.571243312715943
AT2G38800	1.08225451490982	3.34717082646875	9.62510412333006	0.0191600725252558	0.571243312715943
AT3G18930	-0.430405334322157	7.51020361977701	9.61842129998201	0.0191876412789172	0.571243312715943
AT4G06745	-0.396975511573467	7.77093086603782	9.61220615299191	0.0192133276936734	0.571243312715943
AT4G02770	0.637083087587231	6.09606303211732	9.58284117043063	0.0193353047415301	0.572764137160272
AT3G18775	0.549023469026388	5.63483222815541	9.51087092582015	0.0196386067047194	0.578432239732274
AT3G09795	-0.314354954686357	8.31279205983995	9.50357566933504	0.019669700250572	0.578432239732274
AT1G33140	-0.271157958704514	10.1723318690922	9.47250655749511	0.0198028513920287	0.578821985806626
AT3G22380	0.530110104040069	5.11870379466965	9.4273744484802	0.0199983978042199	0.578821985806626
AT2G18050	1.05701570182329	3.25477035728023	9.39026531884975	0.0201610951732628	0.578821985806626
AT1G29470	0.789523006679122	4.80006893438435	9.34782566697061	0.0203493106197301	0.578821985806626
AT1G53410	0.773478560846605	3.85302773962091	9.33931021592541	0.0203873546979292	0.578821985806626
AT3G27690	0.889347577550918	10.3543394971965	9.86828368041972	0.0203897236345875	0.578821985806626
AT1G23300	-0.214732159661212	11.3083833401518	9.3329991794751	0.0204156107842801	0.578821985806626
ATCG00480	0.596548401700083	6.95208740784651	9.33057401707795	0.0204264825843948	0.578821985806626
AT5G44260	1.01246819884741	3.99879516214327	9.30913367670907	0.0205229309402429	0.578821985806626
AT5G01645	-0.343429607189827	6.77058779867584	9.27582169632526	0.0206739788804651	0.578821985806626
AT4G13530	1.33159607584377	3.3880123267072	9.27197122244783	0.0206915327121685	0.578821985806626
AT1G06045	0.391373195021983	10.0740130210615	9.27156357217086	0.0206933922902148	0.578821985806626
AT3G12260	-0.274633020066328	8.48302254502453	9.24496925605711	0.0208151855568879	0.578821985806626
